* Theory file for EIC NCep 5x100 realistic
&Data 
   Name = "Theory for EIC NCep 5x100 realistic"
   NData =   142
   NColumn =     7
   ColumnType = 6*"Bin","Theory",  0*"Error"
   ColumnName = "x","Q2","y","W","ignore","lumi","theory","norm18x275+","norm18x275-"
   Percent =   0*True
&End 
  0.515000E-03  0.515000E+00  0.500000E+00  0.100000E+04  0.103410E+12  0.610000E+02  0.273959E+07
  0.815000E-03  0.515000E+00  0.315000E+00  0.631300E+03  0.109640E+12  0.610000E+02  0.172105E+07
  0.815000E-03  0.815000E+00  0.500000E+00  0.100000E+04  0.118240E+12  0.610000E+02  0.433541E+07
  0.129000E-02  0.515000E+00  0.199000E+00  0.398500E+03  0.108990E+12  0.610000E+02  0.110553E+07
  0.129000E-02  0.815000E+00  0.315000E+00  0.631000E+03  0.119890E+12  0.610000E+02  0.272362E+07
  0.129000E-02  0.129000E+01  0.500000E+00  0.999600E+03  0.379710E+00  0.610000E+02  0.382165E+00
  0.205000E-02  0.515000E+00  0.126000E+00  0.251600E+03  0.107290E+12  0.610000E+02  0.740173E+06
  0.205000E-02  0.815000E+00  0.199000E+00  0.398200E+03  0.118900E+12  0.610000E+02  0.174958E+07
  0.205000E-02  0.129000E+01  0.315000E+00  0.630500E+03  0.360350E+00  0.610000E+02  0.361662E+00
  0.205000E-02  0.205000E+01  0.500000E+00  0.998800E+03  0.425980E+00  0.610000E+02  0.442565E+00
  0.325000E-02  0.515000E+00  0.792000E-01  0.158900E+03  0.105830E+12  0.610000E+02  0.516634E+06
  0.325000E-02  0.815000E+00  0.126000E+00  0.251300E+03  0.117730E+12  0.610000E+02  0.117142E+07
  0.325000E-02  0.129000E+01  0.199000E+00  0.397700E+03  0.345810E+00  0.610000E+02  0.346048E+00
  0.325000E-02  0.205000E+01  0.315000E+00  0.629800E+03  0.413020E+00  0.610000E+02  0.424485E+00
  0.325000E-02  0.325000E+01  0.500000E+00  0.997600E+03  0.491750E+00  0.610000E+02  0.493170E+00
  0.515000E-02  0.515000E+00  0.500000E-01  0.100400E+03  0.104740E+12  0.610000E+02  0.381642E+06
  0.515000E-02  0.815000E+00  0.792000E-01  0.158600E+03  0.116860E+12  0.610000E+02  0.817673E+06
  0.515000E-02  0.129000E+01  0.126000E+00  0.250800E+03  0.336620E+00  0.610000E+02  0.335975E+00
  0.515000E-02  0.205000E+01  0.199000E+00  0.396900E+03  0.400210E+00  0.610000E+02  0.407417E+00
  0.515000E-02  0.325000E+01  0.315000E+00  0.628600E+03  0.472040E+00  0.610000E+02  0.472754E+00
  0.515000E-02  0.515000E+01  0.500000E+00  0.995700E+03  0.528200E+00  0.610000E+02  0.529615E+00
  0.815000E-02  0.515000E+00  0.315000E-01  0.634600E+02  0.104030E+12  0.610000E+02  0.297936E+06
  0.815000E-02  0.815000E+00  0.500000E-01  0.100100E+03  0.116300E+12  0.610000E+02  0.604051E+06
  0.815000E-02  0.129000E+01  0.792000E-01  0.158100E+03  0.332260E+00  0.610000E+02  0.330855E+00
  0.815000E-02  0.205000E+01  0.126000E+00  0.250000E+03  0.389820E+00  0.610000E+02  0.393437E+00
  0.815000E-02  0.325000E+01  0.199000E+00  0.395700E+03  0.449770E+00  0.610000E+02  0.450170E+00
  0.815000E-02  0.515000E+01  0.315000E+00  0.626700E+03  0.503350E+00  0.610000E+02  0.504286E+00
  0.815000E-02  0.815000E+01  0.500000E+00  0.992700E+03  0.547070E+00  0.610000E+02  0.548315E+00
  0.129000E-01  0.515000E+00  0.199000E-01  0.401800E+02  0.103870E+12  0.610000E+02  0.246177E+06
  0.129000E-01  0.815000E+00  0.315000E-01  0.631600E+02  0.116030E+12  0.610000E+02  0.471590E+06
  0.129000E-01  0.129000E+01  0.500000E-01  0.995900E+02  0.332280E+00  0.610000E+02  0.330184E+00
  0.129000E-01  0.205000E+01  0.792000E-01  0.157300E+03  0.382290E+00  0.610000E+02  0.382896E+00
  0.129000E-01  0.325000E+01  0.126000E+00  0.248800E+03  0.429730E+00  0.610000E+02  0.429787E+00
  0.129000E-01  0.515000E+01  0.199000E+00  0.393800E+03  0.474630E+00  0.610000E+02  0.475203E+00
  0.129000E-01  0.815000E+01  0.315000E+00  0.623700E+03  0.516260E+00  0.610000E+02  0.517126E+00
  0.129000E-01  0.129000E+02  0.500000E+00  0.988000E+03  0.548370E+00  0.610000E+02  0.549280E+00
  0.205000E-01  0.515000E+00  0.126000E-01  0.254800E+02  0.104480E+12  0.610000E+02  0.213893E+06
  0.205000E-01  0.815000E+00  0.199000E-01  0.398800E+02  0.116120E+12  0.610000E+02  0.389683E+06
  0.205000E-01  0.129000E+01  0.315000E-01  0.626800E+02  0.336070E+00  0.610000E+02  0.333201E+00
  0.205000E-01  0.205000E+01  0.500000E-01  0.988300E+02  0.377640E+00  0.610000E+02  0.375659E+00
  0.205000E-01  0.325000E+01  0.792000E-01  0.156100E+03  0.413340E+00  0.610000E+02  0.412817E+00
  0.205000E-01  0.515000E+01  0.126000E+00  0.246900E+03  0.448490E+00  0.610000E+02  0.448519E+00
  0.205000E-01  0.815000E+01  0.199000E+00  0.390800E+03  0.481950E+00  0.610000E+02  0.482326E+00
  0.205000E-01  0.129000E+02  0.315000E+00  0.618900E+03  0.512240E+00  0.610000E+02  0.512769E+00
  0.205000E-01  0.205000E+02  0.500000E+00  0.980400E+03  0.534160E+00  0.610000E+02  0.534587E+00
  0.325000E-01  0.515000E+00  0.792000E-02  0.162100E+02  0.105850E+12  0.610000E+02  0.193313E+06
  0.325000E-01  0.815000E+00  0.126000E-01  0.251800E+02  0.116630E+12  0.610000E+02  0.338594E+06
  0.325000E-01  0.129000E+01  0.199000E-01  0.394000E+02  0.343180E+00  0.610000E+02  0.339482E+00
  0.325000E-01  0.205000E+01  0.315000E-01  0.619300E+02  0.376010E+00  0.610000E+02  0.371886E+00
  0.325000E-01  0.325000E+01  0.500000E-01  0.976300E+02  0.401430E+00  0.610000E+02  0.400044E+00
  0.325000E-01  0.515000E+01  0.792000E-01  0.154200E+03  0.427360E+00  0.610000E+02  0.426585E+00
  0.325000E-01  0.815000E+01  0.126000E+00  0.243900E+03  0.451900E+00  0.610000E+02  0.451561E+00
  0.325000E-01  0.129000E+02  0.199000E+00  0.386100E+03  0.474840E+00  0.610000E+02  0.474737E+00
  0.325000E-01  0.205000E+02  0.315000E+00  0.611400E+03  0.495020E+00  0.610000E+02  0.495051E+00
  0.325000E-01  0.325000E+02  0.500000E+00  0.968400E+03  0.508260E+00  0.610000E+02  0.508215E+00
  0.515000E-01  0.515000E+00  0.500000E-02  0.103700E+02  0.107650E+12  0.610000E+02  0.180519E+06
  0.515000E-01  0.815000E+00  0.792000E-02  0.159100E+02  0.117410E+12  0.610000E+02  0.306027E+06
  0.515000E-01  0.129000E+01  0.126000E-01  0.247100E+02  0.352050E+00  0.610000E+02  0.347510E+00
  0.515000E-01  0.205000E+01  0.199000E-01  0.386400E+02  0.376560E+00  0.610000E+02  0.370761E+00
  0.515000E-01  0.325000E+01  0.315000E-01  0.607300E+02  0.393340E+00  0.610000E+02  0.390887E+00
  0.515000E-01  0.515000E+01  0.500000E-01  0.957400E+02  0.410910E+00  0.610000E+02  0.409157E+00
  0.515000E-01  0.815000E+01  0.792000E-01  0.151200E+03  0.427080E+00  0.610000E+02  0.425863E+00
  0.515000E-01  0.129000E+02  0.126000E+00  0.239100E+03  0.442030E+00  0.610000E+02  0.441188E+00
  0.515000E-01  0.205000E+02  0.199000E+00  0.378500E+03  0.455620E+00  0.610000E+02  0.455055E+00
  0.515000E-01  0.325000E+02  0.315000E+00  0.599400E+03  0.467090E+00  0.610000E+02  0.466726E+00
  0.515000E-01  0.515000E+02  0.500000E+00  0.949400E+03  0.473370E+00  0.610000E+02  0.472972E+00
  0.815000E-01  0.515000E+00  0.315000E-02  0.667500E+01  0.109660E+12  0.610000E+02  0.172432E+06
  0.815000E-01  0.815000E+00  0.500000E-02  0.100600E+02  0.118040E+12  0.610000E+02  0.285781E+06
  0.815000E-01  0.129000E+01  0.792000E-02  0.154400E+02  0.360220E+00  0.610000E+02  0.355024E+00
  0.815000E-01  0.205000E+01  0.126000E-01  0.239500E+02  0.377390E+00  0.610000E+02  0.370703E+00
  0.815000E-01  0.325000E+01  0.199000E-01  0.374400E+02  0.387040E+00  0.610000E+02  0.383717E+00
  0.815000E-01  0.515000E+01  0.315000E-01  0.588300E+02  0.397240E+00  0.610000E+02  0.394684E+00
  0.815000E-01  0.815000E+01  0.500000E-01  0.927300E+02  0.405830E+00  0.610000E+02  0.403906E+00
  0.815000E-01  0.129000E+02  0.792000E-01  0.146400E+03  0.413290E+00  0.610000E+02  0.411862E+00
  0.815000E-01  0.205000E+02  0.126000E+00  0.231600E+03  0.419870E+00  0.610000E+02  0.418846E+00
  0.815000E-01  0.325000E+02  0.199000E+00  0.366500E+03  0.425710E+00  0.610000E+02  0.425027E+00
  0.815000E-01  0.515000E+02  0.315000E+00  0.580400E+03  0.430100E+00  0.610000E+02  0.429632E+00
  0.815000E-01  0.815000E+02  0.500000E+00  0.919300E+03  0.431030E+00  0.610000E+02  0.430532E+00
  0.129000E+00  0.515000E+00  0.199000E-02  0.434700E+01  0.111390E+12  0.610000E+02  0.167368E+06
  0.129000E+00  0.815000E+00  0.315000E-02  0.637500E+01  0.118360E+12  0.610000E+02  0.272983E+06
  0.129000E+00  0.129000E+01  0.500000E-02  0.958800E+01  0.363820E+00  0.610000E+02  0.358222E+00
  0.129000E+00  0.205000E+01  0.792000E-02  0.146800E+02  0.374200E+00  0.610000E+02  0.368045E+00
  0.129000E+00  0.325000E+01  0.126000E-01  0.227500E+02  0.377850E+00  0.610000E+02  0.374523E+00
  0.129000E+00  0.515000E+01  0.199000E-01  0.355500E+02  0.381330E+00  0.610000E+02  0.378824E+00
