* Theory file for EIC NCep 10x275 realistic
&Data 
   Name = "Theory for EIC NCep 10x275 realistic"
   NData =   129
   NColumn =     6
   ColumnType = 5*"Bin","Theory",  0*"Error"
   ColumnName = "x","Q2","y","W","lumi","theory","norm18x275+","norm18x275-"
   Percent =   0*True
&End 
  0.815500E-03  0.515000E+01  0.574000E+00  0.630500E+04  0.100000E+03  0.733556E+00
  0.129000E-02  0.515000E+01  0.362000E+00  0.397700E+04  0.100000E+03  0.692495E+00
  0.129000E-02  0.815000E+01  0.574000E+00  0.630200E+04  0.100000E+03  0.787161E+00
  0.205000E-02  0.515000E+01  0.228000E+00  0.250800E+04  0.100000E+03  0.641861E+00
  0.205000E-02  0.815000E+01  0.362000E+00  0.397400E+04  0.100000E+03  0.738438E+00
  0.205000E-02  0.129000E+02  0.574000E+00  0.629800E+04  0.100000E+03  0.817344E+00
  0.325000E-02  0.515000E+01  0.144000E+00  0.158100E+04  0.100000E+03  0.593074E+00
  0.325000E-02  0.815000E+01  0.228000E+00  0.250500E+04  0.100000E+03  0.678631E+00
  0.325000E-02  0.129000E+02  0.362000E+00  0.396900E+04  0.100000E+03  0.760707E+00
  0.325000E-02  0.205000E+02  0.574000E+00  0.629000E+04  0.100000E+03  0.823362E+00
  0.515000E-02  0.515000E+01  0.909000E-01  0.995700E+03  0.100000E+03  0.549149E+00
  0.515000E-02  0.815000E+01  0.144000E+00  0.157800E+04  0.100000E+03  0.621012E+00
  0.515000E-02  0.129000E+02  0.228000E+00  0.250000E+04  0.100000E+03  0.692466E+00
  0.515000E-02  0.205000E+02  0.362000E+00  0.396100E+04  0.100000E+03  0.759239E+00
  0.515000E-02  0.325000E+02  0.574000E+00  0.627800E+04  0.100000E+03  0.806450E+00
  0.815000E-02  0.515000E+01  0.574000E-01  0.626700E+03  0.100000E+03  0.510619E+00
  0.815000E-02  0.815000E+01  0.909000E-01  0.992700E+03  0.100000E+03  0.569104E+00
  0.815000E-02  0.129000E+02  0.144000E+00  0.157300E+04  0.100000E+03  0.627356E+00
  0.815000E-02  0.205000E+02  0.228000E+00  0.249200E+04  0.100000E+03  0.684336E+00
  0.815000E-02  0.325000E+02  0.362000E+00  0.394900E+04  0.100000E+03  0.735747E+00
  0.815000E-02  0.515000E+02  0.574000E+00  0.625900E+04  0.100000E+03  0.768961E+00
  0.129000E-01  0.515000E+01  0.362000E-01  0.393800E+03  0.100000E+03  0.477370E+00
  0.129000E-01  0.815000E+01  0.574000E-01  0.623700E+03  0.100000E+03  0.523546E+00
  0.129000E-01  0.129000E+02  0.909000E-01  0.988000E+03  0.100000E+03  0.569143E+00
  0.129000E-01  0.205000E+02  0.144000E+00  0.156500E+04  0.100000E+03  0.613988E+00
  0.129000E-01  0.325000E+02  0.228000E+00  0.248000E+04  0.100000E+03  0.656597E+00
  0.129000E-01  0.515000E+02  0.362000E+00  0.393000E+04  0.100000E+03  0.693523E+00
  0.129000E-01  0.815000E+02  0.574000E+00  0.622900E+04  0.100000E+03  0.714093E+00
  0.205000E-01  0.515000E+01  0.228000E-01  0.246900E+03  0.100000E+03  0.449286E+00
  0.205000E-01  0.815000E+01  0.362000E-01  0.390800E+03  0.100000E+03  0.484394E+00
  0.205000E-01  0.129000E+02  0.574000E-01  0.618900E+03  0.100000E+03  0.518584E+00
  0.205000E-01  0.205000E+02  0.909000E-01  0.980400E+03  0.100000E+03  0.551955E+00
  0.205000E-01  0.325000E+02  0.144000E+00  0.155300E+04  0.100000E+03  0.583914E+00
  0.205000E-01  0.515000E+02  0.228000E+00  0.246100E+04  0.100000E+03  0.613379E+00
  0.205000E-01  0.815000E+02  0.362000E+00  0.390000E+04  0.100000E+03  0.637279E+00
  0.205000E-01  0.129000E+03  0.574000E+00  0.618100E+04  0.100000E+03  0.648695E+00
  0.325000E-01  0.515000E+01  0.144000E-01  0.154200E+03  0.100000E+03  0.426852E+00
  0.325000E-01  0.815000E+01  0.228000E-01  0.243900E+03  0.100000E+03  0.452239E+00
  0.325000E-01  0.129000E+02  0.362000E-01  0.386100E+03  0.100000E+03  0.476486E+00
  0.325000E-01  0.205000E+02  0.574000E-01  0.611400E+03  0.100000E+03  0.499815E+00
  0.325000E-01  0.325000E+02  0.909000E-01  0.968400E+03  0.100000E+03  0.522068E+00
  0.325000E-01  0.515000E+02  0.144000E+00  0.153400E+04  0.100000E+03  0.542701E+00
  0.325000E-01  0.815000E+02  0.228000E+00  0.243100E+04  0.100000E+03  0.560633E+00
  0.325000E-01  0.129000E+03  0.362000E+00  0.385300E+04  0.100000E+03  0.574562E+00
  0.325000E-01  0.205000E+03  0.574000E+00  0.610600E+04  0.100000E+03  0.580538E+00
  0.515000E-01  0.515000E+01  0.909000E-02  0.957400E+02  0.100000E+03  0.409248E+00
  0.515000E-01  0.815000E+01  0.144000E-01  0.151200E+03  0.100000E+03  0.426076E+00
  0.515000E-01  0.129000E+02  0.228000E-01  0.239100E+03  0.100000E+03  0.441708E+00
  0.515000E-01  0.205000E+02  0.362000E-01  0.378500E+03  0.100000E+03  0.456356E+00
  0.515000E-01  0.325000E+02  0.574000E-01  0.599400E+03  0.100000E+03  0.470195E+00
  0.515000E-01  0.515000E+02  0.909000E-01  0.949400E+03  0.100000E+03  0.482838E+00
  0.515000E-01  0.815000E+02  0.144000E+00  0.150400E+04  0.100000E+03  0.493721E+00
  0.515000E-01  0.129000E+03  0.228000E+00  0.238400E+04  0.100000E+03  0.502950E+00
  0.515000E-01  0.205000E+03  0.362000E+00  0.377700E+04  0.100000E+03  0.510214E+00
  0.515000E-01  0.325000E+03  0.574000E+00  0.598600E+04  0.100000E+03  0.513757E+00
  0.815000E-01  0.515000E+01  0.574000E-02  0.588300E+02  0.100000E+03  0.394712E+00
  0.815000E-01  0.815000E+01  0.909000E-02  0.927300E+02  0.100000E+03  0.403969E+00
  0.815000E-01  0.129000E+02  0.144000E-01  0.146400E+03  0.100000E+03  0.412001E+00
  0.815000E-01  0.205000E+02  0.228000E-01  0.231600E+03  0.100000E+03  0.419174E+00
  0.815000E-01  0.325000E+02  0.362000E-01  0.366500E+03  0.100000E+03  0.425830E+00
  0.815000E-01  0.515000E+02  0.574000E-01  0.580400E+03  0.100000E+03  0.431720E+00
  0.815000E-01  0.815000E+02  0.909000E-01  0.919300E+03  0.100000E+03  0.436386E+00
  0.815000E-01  0.129000E+03  0.144000E+00  0.145700E+04  0.100000E+03  0.440171E+00
  0.815000E-01  0.205000E+03  0.228000E+00  0.230800E+04  0.100000E+03  0.443460E+00
  0.815000E-01  0.325000E+03  0.362000E+00  0.365700E+04  0.100000E+03  0.446881E+00
  0.815000E-01  0.515000E+03  0.574000E+00  0.579600E+04  0.100000E+03  0.451183E+00
  0.129000E+00  0.515000E+01  0.362000E-02  0.355500E+02  0.100000E+03  0.378831E+00
  0.129000E+00  0.815000E+01  0.574000E-02  0.558200E+02  0.100000E+03  0.381241E+00
  0.129000E+00  0.129000E+02  0.909000E-02  0.879600E+02  0.100000E+03  0.382523E+00
  0.129000E+00  0.205000E+02  0.144000E-01  0.138900E+03  0.100000E+03  0.383130E+00
  0.129000E+00  0.325000E+02  0.228000E-01  0.219600E+03  0.100000E+03  0.383577E+00
  0.129000E+00  0.515000E+02  0.362000E-01  0.347500E+03  0.100000E+03  0.383659E+00
  0.129000E+00  0.815000E+02  0.574000E-01  0.550300E+03  0.100000E+03  0.383084E+00
  0.129000E+00  0.129000E+03  0.909000E-01  0.871600E+03  0.100000E+03  0.382049E+00
  0.129000E+00  0.205000E+03  0.144000E+00  0.138100E+04  0.100000E+03  0.381005E+00
  0.129000E+00  0.325000E+03  0.228000E+00  0.218800E+04  0.100000E+03  0.380697E+00
  0.129000E+00  0.515000E+03  0.362000E+00  0.346700E+04  0.100000E+03  0.382765E+00
  0.129000E+00  0.815000E+03  0.574000E+00  0.549500E+04  0.100000E+03  0.390271E+00
  0.205000E+00  0.515000E+01  0.228000E-02  0.208500E+02  0.100000E+03  0.352755E+00
  0.205000E+00  0.815000E+01  0.362000E-02  0.325400E+02  0.100000E+03  0.348304E+00
  0.205000E+00  0.129000E+02  0.574000E-02  0.510500E+02  0.100000E+03  0.343046E+00
  0.205000E+00  0.205000E+02  0.909000E-02  0.804000E+02  0.100000E+03  0.337511E+00
  0.205000E+00  0.325000E+02  0.144000E-01  0.126900E+03  0.100000E+03  0.332328E+00
  0.205000E+00  0.515000E+02  0.228000E-01  0.200600E+03  0.100000E+03  0.327308E+00
  0.205000E+00  0.815000E+02  0.362000E-01  0.317400E+03  0.100000E+03  0.322176E+00
  0.205000E+00  0.129000E+03  0.574000E-01  0.502600E+03  0.100000E+03  0.317045E+00
  0.205000E+00  0.205000E+03  0.909000E-01  0.796000E+03  0.100000E+03  0.312160E+00
  0.205000E+00  0.325000E+03  0.144000E+00  0.126100E+04  0.100000E+03  0.308126E+00
  0.205000E+00  0.515000E+03  0.228000E+00  0.199800E+04  0.100000E+03  0.305926E+00
  0.205000E+00  0.815000E+03  0.362000E+00  0.316600E+04  0.100000E+03  0.308011E+00
  0.205000E+00  0.129000E+04  0.574000E+00  0.501800E+04  0.100000E+03  0.319369E+00
  0.325000E+00  0.815000E+01  0.228000E-02  0.178400E+02  0.100000E+03  0.283585E+00
  0.325000E+00  0.129000E+02  0.362000E-02  0.277700E+02  0.100000E+03  0.271327E+00
  0.325000E+00  0.205000E+02  0.574000E-02  0.434900E+02  0.100000E+03  0.259860E+00
  0.325000E+00  0.325000E+02  0.909000E-02  0.684200E+02  0.100000E+03  0.249681E+00
  0.325000E+00  0.515000E+02  0.144000E-01  0.107900E+03  0.100000E+03  0.240385E+00
  0.325000E+00  0.815000E+02  0.228000E-01  0.170500E+03  0.100000E+03  0.231710E+00
  0.325000E+00  0.129000E+03  0.362000E-01  0.269700E+03  0.100000E+03  0.223623E+00
  0.325000E+00  0.205000E+03  0.574000E-01  0.427000E+03  0.100000E+03  0.216145E+00
  0.325000E+00  0.325000E+03  0.909000E-01  0.676200E+03  0.100000E+03  0.209549E+00
  0.325000E+00  0.515000E+03  0.144000E+00  0.107100E+04  0.100000E+03  0.204255E+00
  0.325000E+00  0.815000E+03  0.228000E+00  0.169700E+04  0.100000E+03  0.201293E+00
  0.325000E+00  0.129000E+04  0.362000E+00  0.269000E+04  0.100000E+03  0.203116E+00
  0.325000E+00  0.205000E+04  0.574000E+00  0.426200E+04  0.100000E+03  0.214664E+00
  0.515000E+00  0.129000E+02  0.228000E-02  0.130700E+02  0.100000E+03  0.130097E+00
  0.515000E+00  0.205000E+02  0.362000E-02  0.202100E+02  0.100000E+03  0.118266E+00
  0.515000E+00  0.325000E+02  0.574000E-02  0.315100E+02  0.100000E+03  0.108597E+00
  0.515000E+00  0.515000E+02  0.909000E-02  0.494300E+02  0.100000E+03  0.100324E+00
  0.515000E+00  0.815000E+02  0.144000E-01  0.778200E+02  0.100000E+03  0.931375E-01
  0.515000E+00  0.129000E+03  0.228000E-01  0.122800E+03  0.100000E+03  0.868268E-01
  0.515000E+00  0.205000E+03  0.362000E-01  0.194100E+03  0.100000E+03  0.812355E-01
  0.515000E+00  0.325000E+03  0.574000E-01  0.307200E+03  0.100000E+03  0.763831E-01
  0.515000E+00  0.515000E+03  0.909000E-01  0.486300E+03  0.100000E+03  0.722539E-01
  0.515000E+00  0.815000E+03  0.144000E+00  0.770300E+03  0.100000E+03  0.690054E-01
  0.515000E+00  0.129000E+04  0.228000E+00  0.122000E+04  0.100000E+03  0.670699E-01
  0.515000E+00  0.205000E+04  0.362000E+00  0.193400E+04  0.100000E+03  0.674997E-01
  0.515000E+00  0.325000E+04  0.574000E+00  0.306400E+04  0.100000E+03  0.722399E-01
  0.815000E+00  0.205000E+02  0.228000E-02  0.551500E+01  0.100000E+03  0.348728E-02
  0.815000E+00  0.325000E+02  0.362000E-02  0.822600E+01  0.100000E+03  0.290021E-02
  0.815000E+00  0.515000E+02  0.574000E-02  0.125200E+02  0.100000E+03  0.244702E-02
  0.815000E+00  0.815000E+02  0.909000E-02  0.193300E+02  0.100000E+03  0.209104E-02
  0.815000E+00  0.129000E+03  0.144000E-01  0.301300E+02  0.100000E+03  0.180586E-02
  0.815000E+00  0.205000E+03  0.228000E-01  0.472300E+02  0.100000E+03  0.157283E-02
  0.815000E+00  0.325000E+03  0.362000E-01  0.743400E+02  0.100000E+03  0.138344E-02
  0.815000E+00  0.515000E+03  0.574000E-01  0.117300E+03  0.100000E+03  0.122841E-02
  0.815000E+00  0.815000E+03  0.909000E-01  0.185400E+03  0.100000E+03  0.110318E-02
  0.815000E+00  0.129000E+04  0.144000E+00  0.293300E+03  0.100000E+03  0.100643E-02
  0.815000E+00  0.205000E+04  0.228000E+00  0.464400E+03  0.100000E+03  0.942212E-03
  0.815000E+00  0.325000E+04  0.362000E+00  0.735500E+03  0.100000E+03  0.925293E-03
