* Theory file for EIC NCep 18x275 realistic
&Data 
   Name = "Theory for EIC NCep 18x275 realistic"
   NData =   207
   NColumn =     7
   ColumnType = 6*"Bin","Theory",  0*"Error"
   ColumnName = "lumi","x","Q2","y","ignore","W","theory","norm18x275+","norm18x275-"
   Percent =   0*True
&End 
  0.154000E+02  0.515000E-04  0.515000E+00  0.505000E+00  0.154110E+00  0.100000E+05  0.276666E+07
  0.154000E+02  0.815000E-04  0.515000E+00  0.319000E+00  0.150970E+00  0.631000E+04  0.174286E+07
  0.154000E+02  0.815000E-04  0.815000E+00  0.505000E+00  0.148960E+00  0.100000E+05  0.437825E+07
  0.154000E+02  0.129000E-03  0.515000E+00  0.201000E+00  0.148710E+00  0.398100E+04  0.111581E+07
  0.154000E+02  0.129000E-03  0.815000E+00  0.319000E+00  0.147230E+00  0.631000E+04  0.275814E+07
  0.154000E+02  0.129000E-03  0.129000E+01  0.505000E+00  0.622010E+00  0.100000E+05  0.623419E+00
  0.154000E+02  0.205000E-03  0.515000E+00  0.127000E+00  0.146710E+00  0.251200E+04  0.745044E+06
  0.154000E+02  0.205000E-03  0.815000E+00  0.201000E+00  0.145610E+00  0.398100E+04  0.176584E+07
  0.154000E+02  0.205000E-03  0.129000E+01  0.319000E+00  0.570900E+00  0.630900E+04  0.572303E+00
  0.154000E+02  0.205000E-03  0.205000E+01  0.505000E+00  0.673890E+00  0.999900E+04  0.676195E+00
  0.154000E+02  0.325000E-03  0.515000E+00  0.800000E-01  0.144860E+00  0.158500E+04  0.520382E+06
  0.154000E+02  0.325000E-03  0.815000E+00  0.127000E+00  0.144060E+00  0.251200E+04  0.117912E+07
  0.154000E+02  0.325000E-03  0.129000E+01  0.201000E+00  0.528880E+00  0.398100E+04  0.530242E+00
  0.154000E+02  0.325000E-03  0.205000E+01  0.319000E+00  0.628750E+00  0.630800E+04  0.630988E+00
  0.154000E+02  0.325000E-03  0.325000E+01  0.505000E+00  0.740390E+00  0.999800E+04  0.740522E+00
  0.154000E+02  0.515000E-03  0.515000E+00  0.505000E-01  0.143110E+00  0.100000E+04  0.383924E+06
  0.154000E+02  0.515000E-03  0.815000E+00  0.800000E-01  0.142550E+00  0.158500E+04  0.823603E+06
  0.154000E+02  0.515000E-03  0.129000E+01  0.127000E+00  0.492650E+00  0.251100E+04  0.493959E+00
  0.154000E+02  0.515000E-03  0.205000E+01  0.201000E+00  0.586380E+00  0.398000E+04  0.588519E+00
  0.154000E+02  0.515000E-03  0.325000E+01  0.319000E+00  0.695320E+00  0.630700E+04  0.695579E+00
  0.154000E+02  0.515000E-03  0.515000E+01  0.505000E+00  0.815930E+00  0.999600E+04  0.816800E+00
