* Theory file for EIC CCep 18x275 realistic
&Data 
   Name = "Theory for EIC CCep 18x275 realistic"
   NData =    88
   NColumn =     7
   ColumnType = 6*"Bin","Theory",  0*"Error"
   ColumnName = "x","Q2","y","W","ignore","lumi","theory","norm18x275+","norm18x275-"
   Percent =   0*True
&End 
  0.678000E-02  0.110000E+03  0.819000E+00  0.161100E+05  0.100350E+01  0.154000E+02  0.103274E+01
  0.958000E-02  0.110000E+03  0.580000E+00  0.113700E+05  0.791160E+00  0.154000E+02  0.805580E+00
  0.135000E-01  0.110000E+03  0.410000E+00  0.801800E+04  0.599310E+00  0.154000E+02  0.605882E+00
  0.191000E-01  0.110000E+03  0.291000E+00  0.564500E+04  0.430250E+00  0.154000E+02  0.433179E+00
  0.270000E-01  0.110000E+03  0.206000E+00  0.396400E+04  0.298290E+00  0.154000E+02  0.299782E+00
  0.381000E-01  0.110000E+03  0.146000E+00  0.277500E+04  0.201980E+00  0.154000E+02  0.203043E+00
  0.539000E-01  0.110000E+03  0.103000E+00  0.193200E+04  0.134020E+00  0.154000E+02  0.135031E+00
  0.761000E-01  0.110000E+03  0.730000E-01  0.133600E+04  0.880560E-01  0.154000E+02  0.890935E-01
  0.108000E+00  0.110000E+03  0.517000E-01  0.914000E+03  0.569190E-01  0.154000E+02  0.579185E-01
  0.152000E+00  0.110000E+03  0.366000E-01  0.615200E+03  0.366950E-01  0.154000E+02  0.375723E-01
  0.215000E+00  0.110000E+03  0.259000E-01  0.403700E+03  0.227740E-01  0.154000E+02  0.234484E-01
  0.303000E+00  0.110000E+03  0.183000E-01  0.253900E+03  0.129980E-01  0.154000E+02  0.134142E-01
  0.428000E+00  0.110000E+03  0.130000E-01  0.147900E+03  0.574120E-02  0.154000E+02  0.588799E-02
  0.605000E+00  0.110000E+03  0.919000E-02  0.728300E+02  0.121830E-02  0.154000E+02  0.121241E-02
  0.854000E+00  0.110000E+03  0.651000E-02  0.196900E+02  0.127480E-04  0.154000E+02  0.113054E-04
  0.958000E-02  0.130000E+03  0.685000E+00  0.134400E+05  0.735080E+00  0.154000E+02  0.751319E+00
  0.135000E-01  0.130000E+03  0.485000E+00  0.947600E+04  0.566660E+00  0.154000E+02  0.574209E+00
  0.191000E-01  0.130000E+03  0.343000E+00  0.667100E+04  0.414510E+00  0.154000E+02  0.417866E+00
  0.270000E-01  0.130000E+03  0.243000E+00  0.468500E+04  0.290960E+00  0.154000E+02  0.292599E+00
  0.381000E-01  0.130000E+03  0.172000E+00  0.327900E+04  0.198650E+00  0.154000E+02  0.199721E+00
  0.539000E-01  0.130000E+03  0.122000E+00  0.228400E+04  0.132380E+00  0.154000E+02  0.133341E+00
  0.761000E-01  0.130000E+03  0.863000E-01  0.157900E+04  0.871890E-01  0.154000E+02  0.881593E-01
  0.108000E+00  0.130000E+03  0.611000E-01  0.108000E+04  0.563840E-01  0.154000E+02  0.573222E-01
  0.152000E+00  0.130000E+03  0.432000E-01  0.726900E+03  0.363160E-01  0.154000E+02  0.371462E-01
  0.215000E+00  0.130000E+03  0.306000E-01  0.476900E+03  0.224850E-01  0.154000E+02  0.231261E-01
  0.303000E+00  0.130000E+03  0.217000E-01  0.299900E+03  0.127770E-01  0.154000E+02  0.131738E-01
  0.428000E+00  0.130000E+03  0.153000E-01  0.174600E+03  0.560330E-02  0.154000E+02  0.574231E-02
  0.605000E+00  0.130000E+03  0.109000E-01  0.859100E+02  0.117500E-02  0.154000E+02  0.116940E-02
  0.854000E+00  0.130000E+03  0.769000E-02  0.231100E+02  0.119950E-04  0.154000E+02  0.106716E-04
  0.135000E-01  0.200000E+03  0.746000E+00  0.145800E+05  0.474130E+00  0.154000E+02  0.484591E+00
  0.191000E-01  0.200000E+03  0.528000E+00  0.102600E+05  0.361890E+00  0.154000E+02  0.366543E+00
  0.270000E-01  0.200000E+03  0.374000E+00  0.720700E+04  0.264690E+00  0.154000E+02  0.266726E+00
  0.381000E-01  0.200000E+03  0.265000E+00  0.504400E+04  0.186060E+00  0.154000E+02  0.187110E+00
  0.539000E-01  0.200000E+03  0.187000E+00  0.351300E+04  0.126360E+00  0.154000E+02  0.127146E+00
