0.00515		32.5	0.574	6278	100	0.0105	1.9	3.40	3.894882572    0.80518E+00     0.646559511883 	     0.780402     	     
0.00815		0.815	0.00909	100.1	100	0.00464	2.75	3.40	4.372930543    0.11632E+12     -4.78879629009 	     1.06652e+11   	
0.00815		1.29	0.0144	158.1	100	0.00248	1.9	3.40	3.894869208    0.33235E+00     -1.15068459657 	     0.31637	          	
0.00815		2.05	0.0228	250	100	0.00299	1.9	3.40	3.894869567    0.39040E+00     -0.207026677709	     0.375177      	
0.00815		3.25	0.0362	395.7	100	0.0035	1.9	3.40	3.894869991    0.45180E+00     -1.79958556975 	     0.427254      	
0.00815		5.15	0.0574	626.7	100	0.00417	1.9	3.40	3.894870651    0.50982E+00     3.22360436761  	     0.506783      	
0.00815		8.15	0.0909	992.7	100	0.00506	1.9	3.40	3.894871706    0.56802E+00     0.473996325444 	     0.549596      	
0.00815		12.9	0.144	1573	100	0.00626	1.9	3.40	3.894873449    0.62612E+00     1.97241022883  	     0.614846      	
0.00815		20.5	0.228	2492	100	0.00791	1.9	3.40	3.894876451    0.68307E+00     -1.72903651512 	     0.646423      	
0.00815		32.5	0.362	3949	100	0.0102	1.9	3.40	3.894881775    0.73447E+00     2.08635051322  	     0.722051      	
0.00815		51.5	0.574	6259	100	0.0136	1.9	3.40	3.894892163    0.76794E+00     0.352955605275 	     0.742136      	
0.0129 		0.815	0.00574	63.16	100	0.00476	2.75	3.40	4.372930671    0.11604E+12     -0.8608621461	     1.10785e+11   	
0.0129 		1.29	0.00909	99.59	100	0.00254	2.75	3.40	4.372928818    0.33234E+00     2.59853251711	     0.32836	      	
0.0129 		2.05	0.0144	157.3	100	0.00308	1.9	3.40	3.894869637    0.38254E+00     0.616642047943 	     0.370658      	
0.0129 		3.25	0.0228	248.8	100	0.0036	1.9	3.40	3.894870083    0.43049E+00     0.956804489716 	     0.418528      	
0.0129 		5.15	0.0362	393.8	100	0.0043	1.9	3.40	3.894870792    0.47682E+00     1.25776802413  	     0.464953      	
0.0129 		8.15	0.0574	623.7	100	0.00522	1.9	3.40	3.894871917    0.52270E+00     4.17337864042  	     0.524367      	
