 !*  EIC File produced by kk
 !*  Created on 24.08.21 - Modified for HERAPDF20_ALPHAS_118 on 6 May 2024 

&Data 
  Name = "EIC NCep 18x275 realistic" 
  Reaction = "NC e+-p"
  NData =   207
  NColumn =   14
  ColumnType = "Error", "Bin", "Error", 5*"Bin", 5*"Error","Sigma"
  ColumnName = "uncor", "lumi", "stat","x","Q2","y","ignore", "W", "ignore", "ignore","norm18x275","ignore","ignore","Sigma"

  TermName = 'R'
  TermSource = 'use:hf_scheme_DISNC'
  TermInfo = 'type=sigred:flav=incl:echarge=-1:epolarity=0'
  TheorExpr = 'R'

!  NInfo =  4
!  CInfo = "sqrt(S)", "e charge", "reduced", "e polarity"
!  DataInfo =     0.140712E+03,    -0.1000E+01,    0.1000E+01,    0.0000E+00,

  IndexDataset =   2001
  Percent = 7*true
&End 
&PlotDesc
   PlotN = 21
   PlotDefColumn = 'Q2'
   PlotDefValue = 0.5, 0.8, 1.0, 2.0, 3.0, 5.0, 8.0, 12.0, 20.0, 32.0, 50.0, 80.0, 120.0, 200., 300., 500., 800., 1200., 2000., 3000., 5000., 6000.
   PlotVarColumn = 'x'
   PlotOptions(1)  = 'Experiment:EIC ATHENA@ExtraLabel:e^{-}p #rightarrow e^{-}X (NC) beams: 18x275@XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 0.515 @Xlog'
   PlotOptions(2)  = 'Experiment:EIC ATHENA@ExtraLabel:e^{-}p #rightarrow e^{-}X (NC) beams: 18x275@XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 0.815 @Xlog'
   PlotOptions(3)  = 'Experiment:EIC ATHENA@ExtraLabel:e^{-}p #rightarrow e^{-}X (NC) beams: 18x275@XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 1.29 @Xlog'
   PlotOptions(4)  = 'Experiment:EIC ATHENA@ExtraLabel:e^{-}p #rightarrow e^{-}X (NC) beams: 18x275@XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 2.05 @Xlog'
   PlotOptions(5)  = 'Experiment:EIC ATHENA@ExtraLabel:e^{-}p #rightarrow e^{-}X (NC) beams: 18x275@XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 3.25 @Xlog'
   PlotOptions(6)  = 'Experiment:EIC ATHENA@ExtraLabel:e^{-}p #rightarrow e^{-}X (NC) beams: 18x275@XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 5.15 @Xlog'
   PlotOptions(7)  = 'Experiment:EIC ATHENA@ExtraLabel:e^{-}p #rightarrow e^{-}X (NC) beams: 18x275@XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 8.15 @Xlog'
   PlotOptions(8)  = 'Experiment:EIC ATHENA@ExtraLabel:e^{-}p #rightarrow e^{-}X (NC) beams: 18x275@XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 12.9 @Xlog'
   PlotOptions(9)  = 'Experiment:EIC ATHENA@ExtraLabel:e^{-}p #rightarrow e^{-}X (NC) beams: 18x275@XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 20.5 @Xlog'
   PlotOptions(10)  = 'Experiment:EIC ATHENA@ExtraLabel:e^{-}p #rightarrow e^{-}X (NC) beams: 18x275@XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 32.5 @Xlog'
   PlotOptions(11)  = 'Experiment:EIC ATHENA@ExtraLabel:e^{-}p #rightarrow e^{-}X (NC) beams: 18x275@XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 51.5 @Xlog'
   PlotOptions(12)  = 'Experiment:EIC ATHENA@ExtraLabel:e^{-}p #rightarrow e^{-}X (NC) beams: 18x275@XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 81.5 @Xlog'
   PlotOptions(13)  = 'Experiment:EIC ATHENA@ExtraLabel:e^{-}p #rightarrow e^{-}X (NC) beams: 18x275@XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 129 @Xlog'
   PlotOptions(14)  = 'Experiment:EIC ATHENA@ExtraLabel:e^{-}p #rightarrow e^{-}X (NC) beams: 18x275@XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 205 @Xlog'
   PlotOptions(15)  = 'Experiment:EIC ATHENA@ExtraLabel:e^{-}p #rightarrow e^{-}X (NC) beams: 18x275@XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 325 @Xlog'
   PlotOptions(16)  = 'Experiment:EIC ATHENA@ExtraLabel:e^{-}p #rightarrow e^{-}X (NC) beams: 18x275@XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 515 @Xlog'
   PlotOptions(17)  = 'Experiment:EIC ATHENA@ExtraLabel:e^{-}p #rightarrow e^{-}X (NC) beams: 18x275@XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 815 @Xlog'
   PlotOptions(18)  = 'Experiment:EIC ATHENA@ExtraLabel:e^{-}p #rightarrow e^{-}X (NC) beams: 18x275@XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 1290 @Xlog'
   PlotOptions(19)  = 'Experiment:EIC ATHENA@ExtraLabel:e^{-}p #rightarrow e^{-}X (NC) beams: 18x275@XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 2050 @Xlog'
   PlotOptions(20)  = 'Experiment:EIC ATHENA@ExtraLabel:e^{-}p #rightarrow e^{-}X (NC) beams: 18x275@XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 3250 @Xlog'
   PlotOptions(21)  = 'Experiment:EIC ATHENA@ExtraLabel:e^{-}p #rightarrow e^{-}X (NC) beams: 18x275@XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 5150 @Xlog'
&End
1.9	15.4	0.005729401	5.15e-05	0.515	0.505	0.15411	10000.0	0.00711	1.9	3.4	4.25244480142	124830000000.0	2780379.4998020055
1.9	15.4	0.005471538	8.15e-05	0.515	0.319	0.15097	6310.0	0.00679	1.9	3.4	0.353729255365	140440000000.0	1771931.822500235
1.9	15.4	0.004560958	8.15e-05	0.815	0.505	0.14896	10000.0	0.00566	1.9	3.4	2.20181971279	136840000000.0	4246857.4095267365
1.9	15.4	0.005366781	0.000129	0.515	0.201	0.14871	3981.0	0.00666	1.9	3.4	-1.02390703475	137940000000.0	1081663.598735942
1.9	15.4	0.004383677	0.000129	0.815	0.319	0.14723	6310.0	0.00544	1.9	3.4	-1.12470031971	140930000000.0	2767776.8913202183
1.9	15.4	0.005487654	0.000129	1.29	0.505	0.62201	10000.0	0.00681	1.9	3.4	-2.20346718299	0.56628	0.560473101918248
1.9	15.4	0.005374839	0.000205	0.515	0.127	0.14671	2512.0	0.00667	1.9	3.4	-2.00405532062	131240000000.0	719808.6916695915
1.9	15.4	0.004319211	0.000205	0.815	0.201	0.14561	3981.0	0.00536	1.9	3.4	-3.25683012908	137640000000.0	1645043.5954945923
1.9	15.4	0.005270082	0.000205	1.29	0.319	0.5709	6309.0	0.00654	1.9	3.4	-0.275913099752	0.5212	0.5004310691070072
1.9	15.4	0.006768913	0.000205	2.05	0.505	0.67389	9999.0	0.0084	1.9	3.4	-0.25405184648	0.59745	0.6397938676234127
1.9	15.4	0.005455421	0.000325	0.515	0.08	0.14486	1585.0	0.00677	1.9	3.4	-0.231557970132	124380000000.0	488499.09638165345
1.9	15.4	0.004343386	0.000325	0.815	0.127	0.14406	2512.0	0.00539	1.9	3.4	0.434288896206	132940000000.0	1145190.2608299055
1.9	15.4	0.005213675	0.000325	1.29	0.201	0.52888	3981.0	0.00647	1.9	3.4	-2.1009766644	0.47724	0.45991551075014725
1.9	15.4	0.006527166	0.000325	2.05	0.319	0.62875	6308.0	0.0081	1.9	3.4	1.46795795503	0.55924	0.6083342659278201
1.9	15.4	0.008138812	0.000325	3.25	0.505	0.74039	9998.0	0.0101	1.9	3.4	-0.521097167733	0.72655	0.7064457003814905
1.9	15.4	0.005592411	0.000515	0.515	0.0505	0.14311	1000.0	0.00694	1.9	3.4	-1.38469919443	118420000000.0	381959.48528212705
1.9	15.4	0.00441591	0.000515	0.815	0.08	0.14255	1585.0	0.00548	1.9	3.4	0.23552924011	128460000000.0	787382.7174271727
1.9	15.4	0.005253966	0.000515	1.29	0.127	0.49265	2511.0	0.00652	1.9	3.4	2.73471283616	0.4388	0.4432037204468662
1.9	15.4	0.006470758	0.000515	2.05	0.201	0.58638	3980.0	0.00803	1.9	3.4	0.35649099041	0.52163	0.5421829877674875
1.9	15.4	0.007840657	0.000515	3.25	0.319	0.69532	6307.0	0.00973	1.9	3.4	-1.70865573493	0.68025	0.6648654483219898
1.9	15.4	0.00983104	0.000515	5.15	0.505	0.81593	9996.0	0.0122	1.9	3.4	0.19543824514	0.81027	0.8029080002056515
1.9	15.4	0.005753576	0.000815	0.515	0.0319	0.14146	631.3	0.00714	1.9	3.4	-1.23177647293	113660000000.0	306216.5615774111
1.9	15.4	0.004528725	0.000815	0.815	0.0505	0.14111	1000.0	0.00562	1.9	3.4	-1.52710492564	124650000000.0	579533.3057651699
1.9	15.4	0.005358723	0.000815	1.29	0.08	0.46123	1584.0	0.00665	1.9	3.4	-2.09475924044	0.40676	0.41140351197926495
1.9	15.4	0.006535224	0.000815	2.05	0.127	0.54739	2511.0	0.00811	1.9	3.4	1.76217070242	0.48827	0.5163123158043723
1.9	15.4	0.007760075	0.000815	3.25	0.201	0.64727	3979.0	0.00963	1.9	3.4	-1.70554979262	0.63147	0.6131557893718609
1.9	15.4	0.009508711	0.000815	5.15	0.319	0.76431	6305.0	0.0118	1.9	3.4	0.859287833592	0.75765	0.7340309679706714
1.9	15.4	0.012087344	0.000815	8.15	0.505	0.8803	9993.0	0.015	1.9	3.4	0.42757011967	0.87803	0.8592575664140724
1.9	15.4	0.005946973	0.00129	0.515	0.0201	0.13992	398.5	0.00738	1.9	3.4	-0.539249417005	110110000000.0	243330.92317892757
1.9	15.4	0.004673773	0.00129	0.815	0.0319	0.13975	631.0	0.0058	1.9	3.4	-2.64672062759	121640000000.0	456473.9839559078
1.9	15.4	0.005511829	0.00129	1.29	0.0505	0.43406	999.6	0.00684	1.9	3.4	-0.868912874266	0.38088	0.37865806530761625
1.9	15.4	0.006688331	0.00129	2.05	0.08	0.5119	1584.0	0.0083	1.9	3.4	-1.66226593033	0.45981	0.47181099276898925
1.9	15.4	0.007840657	0.00129	3.25	0.127	0.6008	2510.0	0.00973	1.9	3.4	0.702864411814	0.58582	0.5833212042470374
1.9	15.4	0.009428129	0.00129	5.15	0.201	0.70559	3977.0	0.0117	1.9	3.4	-0.499847005928	0.69949	0.6871897083477775
1.9	15.4	0.011684433	0.00129	8.15	0.319	0.81848	6302.0	0.0145	1.9	3.4	4.74833398133	0.81615	0.8082630859977318
1.9	15.4	0.014988307	0.00129	12.9	0.505	0.92278	9988.0	0.0186	1.9	3.4	0.489719454879	0.92191	0.9085820863208671
1.9	15.4	0.006148429	0.00205	0.515	0.0127	0.1385	251.6	0.00763	1.9	3.4	-2.03399084445	107600000000.0	211849.09603833157
1.9	15.4	0.00482688	0.00205	0.815	0.0201	0.13846	398.2	0.00599	1.9	3.4	-1.88301344585	119400000000.0	385815.5365306662
1.9	15.4	0.005697168	0.00205	1.29	0.0319	0.41061	630.5	0.00707	1.9	3.4	1.02870455212	0.36068	0.362604435303495
1.9	15.4	0.00687367	0.00205	2.05	0.0505	0.47969	998.8	0.00853	1.9	3.4	-4.84768410517	0.43594	0.4313457138535984
1.9	15.4	0.008017938	0.00205	3.25	0.08	0.55719	1583.0	0.00995	1.9	3.4	1.51572290342	0.54456	0.5290151002220751
1.9	15.4	0.009589293	0.00205	5.15	0.127	0.64773	2508.0	0.0119	1.9	3.4	0.512869945182	0.64361	0.6381535534828632
1.9	15.4	0.011684433	0.00205	8.15	0.201	0.74714	3974.0	0.0145	1.9	3.4	3.35813978517	0.74643	0.742184254678032
1.9	15.4	0.014665978	0.00205	12.9	0.319	0.8491	6298.0	0.0182	1.9	3.4	-2.90672390663	0.84893	0.8231517834445502
1.9	15.4	0.01893684	0.00205	20.5	0.505	0.93869	9980.0	0.0235	1.9	3.4	-1.97425431752	0.93777	0.918318335553075
2.75	15.4	0.006341827	0.00325	0.515	0.008	0.13721	158.9	0.00787	2.5	2.5	-2.87176256213	105920000000.0	191935.65039767066
1.9	15.4	0.004988044	0.00325	0.815	0.0127	0.13727	251.3	0.00619	1.9	3.4	-0.472694881128	117880000000.0	336066.9794829449
1.9	15.4	0.005890566	0.00325	1.29	0.0201	0.39087	397.7	0.00731	1.9	3.4	-0.219686692218	0.34601	0.3363615639409665
1.9	15.4	0.007107359	0.00325	2.05	0.0319	0.45125	629.8	0.00882	1.9	3.4	0.905819027257	0.41664	0.42807711292708944
1.9	15.4	0.008299977	0.00325	3.25	0.0505	0.51774	997.6	0.0103	1.9	3.4	-0.192818051678	0.50854	0.49960367351424545
1.9	15.4	0.00983104	0.00325	5.15	0.08	0.59443	1581.0	0.0122	1.9	3.4	0.43715918883	0.59311	0.5661844213849886
1.9	15.4	0.011845598	0.00325	8.15	0.127	0.67865	2505.0	0.0147	1.9	3.4	1.38211676046	0.68035	0.6750328759994499
1.9	15.4	0.014665978	0.00325	12.9	0.201	0.76727	3969.0	0.0182	1.9	3.4	-0.189886067772	0.76905	0.7330378795435798
1.9	15.4	0.018533928	0.00325	20.5	0.319	0.8553	6290.0	0.023	1.9	3.4	2.57564285841	0.85553	0.8394768287191704
