 !*  EIC File produced by kk; data provided by Barak Schmookler
 !*  Created on 24.08.21

&Data
  Name = "EIC NCep 5x100 realistic"
  Reaction = "NC e+-p"
  NData =   142
  NColumn =   12
  ColumnType = 6*"Bin", 5*"Error","Sigma"
  ColumnName = "x","Q2","y","W", "ignore", "lumi", "stat", "uncor", "norm5x100","ignore","ignore","Sigma"
!,"norm"

  TermName = 'R'
  TermSource = 'use:hf_scheme_DISNC'
  TermInfo = 'type=sigred:flav=incl:echarge=-1:epolarity=0'
  TheorExpr = 'R'

!  NInfo =  4
!  CInfo = "sqrt(S)", "e charge", "reduced", "e polarity"
!  DataInfo =     0.044721E+03,    -0.1000E+01,    0.1000E+01,    0.0000E+00,

  IndexDataset =   2004
  Percent = 4*true
&End
&PlotDesc
   PlotN = 17
   PlotDefColumn = 'Q2'
   PlotDefValue = 0.5, 0.8, 1.0, 2.0, 3.0, 5.0, 8.0, 12.0, 20.0, 32.0, 50.0, 80.0, 120.0, 200., 300., 500., 800., 1200.
   PlotVarColumn = 'x'
   PlotOptions(1)  = 'Experiment:EIC ATHENA@ExtraLabel:e^{-}p #rightarrow e^{-}X (NC) beams: 5x100 @XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 0.515 @Xlog'
   PlotOptions(2)  = 'Experiment:EIC ATHENA@ExtraLabel:e^{-}p #rightarrow e^{-}X (NC) beams: 5x100 @XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 0.815 @Xlog'
   PlotOptions(3)  = 'Experiment:EIC ATHENA@ExtraLabel:e^{-}p #rightarrow e^{-}X (NC) beams: 5x100 @XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 1.29 @Xlog'
   PlotOptions(4)  = 'Experiment:EIC ATHENA@ExtraLabel:e^{-}p #rightarrow e^{-}X (NC) beams: 5x100 @XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 2.05 @Xlog'
   PlotOptions(5)  = 'Experiment:EIC ATHENA@ExtraLabel:e^{-}p #rightarrow e^{-}X (NC) beams: 5x100 @XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 3.25 @Xlog'
   PlotOptions(6)  = 'Experiment:EIC ATHENA@ExtraLabel:e^{-}p #rightarrow e^{-}X (NC) beams: 5x100 @XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 5.15 @Xlog'
   PlotOptions(7)  = 'Experiment:EIC ATHENA@ExtraLabel:e^{-}p #rightarrow e^{-}X (NC) beams: 5x100 @XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 8.15 @Xlog'
   PlotOptions(8)  = 'Experiment:EIC ATHENA@ExtraLabel:e^{-}p #rightarrow e^{-}X (NC) beams: 5x100 @XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 12.9 @Xlog'
   PlotOptions(9)  = 'Experiment:EIC ATHENA@ExtraLabel:e^{-}p #rightarrow e^{-}X (NC) beams: 5x100 @XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 20.5 @Xlog'
   PlotOptions(10)  = 'Experiment:EIC ATHENA@ExtraLabel:e^{-}p #rightarrow e^{-}X (NC) beams: 5x100 @XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 32.5 @Xlog'
   PlotOptions(11)  = 'Experiment:EIC ATHENA@ExtraLabel:e^{-}p #rightarrow e^{-}X (NC) beams: 5x100 @XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 51.5 @Xlog'
   PlotOptions(12)  = 'Experiment:EIC ATHENA@ExtraLabel:e^{-}p #rightarrow e^{-}X (NC) beams: 5x100 @XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 81.5 @Xlog'
   PlotOptions(13)  = 'Experiment:EIC ATHENA@ExtraLabel:e^{-}p #rightarrow e^{-}X (NC) beams: 5x100 @XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 129 @Xlog'
   PlotOptions(14)  = 'Experiment:EIC ATHENA@ExtraLabel:e^{-}p #rightarrow e^{-}X (NC) beams: 5x100 @XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 205 @Xlog'
   PlotOptions(15)  = 'Experiment:EIC ATHENA@ExtraLabel:e^{-}p #rightarrow e^{-}X (NC) beams: 5x100 @XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 325 @Xlog'
   PlotOptions(16)  = 'Experiment:EIC ATHENA@ExtraLabel:e^{-}p #rightarrow e^{-}X (NC) beams: 5x100 @XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 515 @Xlog'
   PlotOptions(17)  = 'Experiment:EIC ATHENA@ExtraLabel:e^{-}p #rightarrow e^{-}X (NC) beams: 5x100 @XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 815 @Xlog'
&End
0.000515          0.515            0.5           1000    0.10341E+12     61	0.003538723	1.9	3.40   -1.08282530831  0.143025      1.08121e+11 
0.000815          0.515          0.315          631.3    0.10964E+12     61	0.003364621	1.9	3.40   -1.38651491636  0.141207      1.14283e+11 
0.000815          0.815            0.5           1000    0.11824E+12     61	0.002805875	1.9	3.40   -0.851637019157 0.140135      1.23915e+11 
0.00129           0.515          0.199          398.5    0.10899E+12     61	0.003283643	1.9	3.40   -1.92142114591  0.139585      1.12989e+11 
0.00129           0.815          0.315            631    0.11989E+12     61	0.002684409	1.9	3.40   0.757410404818  0.139638      1.27684e+11 
0.00129            1.29            0.5          999.6    0.37971E+00     61	0.003421305	1.9	3.40   1.09546340073   0.439222      0.40575	         
0.00205           0.515          0.126          251.6    0.10729E+12     61	0.003267447	1.9	3.40   0.584471670045  0.138681      1.14068e+11 
0.00205           0.815          0.199          398.2    0.11890E+12     61	0.002639871	1.9	3.40   -1.2717467275   0.138166      1.24079e+11 
0.00205            1.29          0.315          630.5    0.36035E+00     61	0.003275545	1.9	3.40   0.614487194802  0.412498      0.38323	          
0.00205            2.05            0.5          998.8    0.42598E+00     61	0.004291815	1.9	3.40   0.840123274807  0.472431      0.454044     
0.00325           0.515         0.0792          158.9    0.10583E+12     61	0.00329579	1.9	3.40   0.901789435214  0.137467      1.12871e+11 
0.00325           0.815          0.126          251.3    0.11773E+12     61	0.002635822	1.9	3.40   -0.177977483779 0.137274      1.24219e+11 
0.00325            1.29          0.199          397.7    0.34581E+00     61	0.003218861	1.9	3.40   2.0456241703    0.394475      0.372998     
0.00325            2.05          0.315          629.8    0.41302E+00     61	0.00408937	1.9	3.40   0.460156893838  0.449263      0.438571     
0.00325            3.25            0.5          997.6    0.49175E+00     61	0.00514208	1.9	3.40   0.923750845869  0.503284      0.524581     
0.00515           0.515           0.05          100.4    0.10474E+12     61	0.003344376	1.9	3.40   0.995168785185  0.13633       1.11812e+11 
0.00515           0.815         0.0792          158.6    0.11686E+12     61	0.002664164	1.9	3.40   -1.94428450549  0.135895      1.21119e+11 
0.00515            1.29          0.126          250.8    0.33662E+00     61	0.003218861	1.9	3.40   -0.935813527593 0.373765      0.352478     
0.00515            2.05          0.199          396.9    0.40021E+00     61	0.004004344	1.9	3.40   2.71431915197   0.430903      0.434504     
0.00515            3.25          0.315          628.6    0.47204E+00     61	0.004899147	1.9	3.40   -1.05460637129  0.475413      0.493684     
0.00515            5.15            0.5          995.7    0.52820E+00     61	0.006275767	1.9	3.40   0.346460566854  0.527115      0.560242    	     
0.00815           0.515         0.0315          63.46    0.10403E+12     61	0.003405109	1.9	3.40   -0.083785605283 0.135069      1.09868e+11  
0.00815           0.815           0.05          100.1    0.11630E+12     61	0.002704653	1.9	3.40   1.00589567862   0.135438      1.24166e+11  
0.00815            1.29         0.0792          158.1    0.33226E+00     61	0.003247203	1.9	3.40   0.0187548962462 0.361978      0.351265     
0.00815            2.05          0.126            250    0.38982E+00     61	0.004000295	1.9	3.40   -1.98137984724  0.402796      0.403876     
0.00815            3.25          0.199          395.7    0.44977E+00     61	0.004818169	1.9	3.40   -0.968981046713 0.449586      0.4708	          
0.00815            5.15          0.315          626.7    0.50335E+00     61	0.006032834	1.9	3.40   0.822918832221  0.501349      0.536419     
0.00815            8.15            0.5          992.7    0.54707E+00     61	0.007814342	1.9	3.40   1.81487206108   0.545801      0.588748     
0.0129            0.515         0.0199          40.18    0.10387E+12     61	0.003469892	1.9	3.40   -0.870242936266 0.133906      1.08835e+11 
0.0129            0.815         0.0315          63.16    0.11603E+12     61	0.002757288	1.9	3.40   0.307050341056  0.134338      1.2302e+11  
0.0129             1.29           0.05          99.59    0.33228E+00     61	0.003291741	1.9	3.40   2.35640094832   0.354887      0.359496     
0.0129             2.05         0.0792          157.3    0.38229E+00     61	0.004036735	1.9	3.40   -3.44438552239  0.384463      0.390162     
0.0129             3.25          0.126          248.8    0.42973E+00     61	0.004818169	1.9	3.40   -0.303942403263 0.427374      0.452844     
0.0129             5.15          0.199          393.8    0.47463E+00     61	0.005911367	1.9	3.40   1.79510120954   0.472618      0.51069	          
0.0129             8.15          0.315          623.7    0.51626E+00     61	0.00753092	1.9	3.40   -1.31798084796  0.505911      0.538495     
0.0129             12.9            0.5            988    0.54837E+00     61	0.00991976	1.9	3.40   -1.69328998699  0.536976      0.569812     
0.0205            0.515         0.0126          25.48    0.10448E+12     61	0.003530625	1.9	3.40   -0.660764380088 0.132824      1.09706e+11 
0.0205            0.815         0.0199          39.88    0.11612E+12     61	0.002805875	1.9	3.40   0.65338146813   0.133367      1.23541e+11 
0.0205             1.29         0.0315          62.68    0.33607E+00     61	0.003348425	1.9	3.40   2.00434781435   0.348445      0.362346     
